nodeName,Node Level,tvla
n12n,0,-0.152569
n00n,0,-2.367108
n01n,0,-7.002724
n02n,0,-2.314971
n03n,0,5.224156
n05n,0,-2.233846
n06n,0,3.162141
n07n,0,-0.549606
n04n,1,-4.621921
n08n,1,0.445227
n09n,1,-1.218450
n10n,1,-nan
n11n,1,-4.152686
odat[0],2,-nan
odat[1],2,-nan
odat[2],2,-nan
odat[3],2,-nan
