nodeName,Node Level,tvla
n00n,0,-5.553947
n01n,0,-3.388418
n02n,0,-3.055166
n03n,1,-3.155652
n04n,1,-3.244022
n05n,1,-3.147154
n06n,1,-3.121659
n07n,1,-3.191338
o[4],2,-nan
o[0],2,-nan
o[1],2,-nan
o[2],2,-nan
o[3],2,-nan
